timestamp,pm2_5,pm10,no2,o3,co,so2,nh3,temp,humidity,pressure,wind_speed,hour,day,month,day_of_week,aqi_us,aqi_change_rate,target_aqi_3d
2026-08-10 07:00:00+00:00,56.02,100.88,0.94,131.11,464.1,1.82,1.25,33.9,63,962.6,1.4,7,10,8,0,151,-1.0,112.0
2026-08-10 08:00:00+00:00,53.98,101.31,0.83,130.2,432.1,1.66,1.13,34.6,60,961.8,0.3,8,10,8,0,147,-4.0,105.0
2026-08-10 09:00:00+00:00,53.08,101.38,0.84,129.62,416.16,1.61,1.11,35.3,56,960.8,0.7,9,10,8,0,144,-3.0,100.0
2026-08-10 10:00:00+00:00,53.74,102.84,1.01,131.04,415.77,1.67,1.25,35.7,53,959.9,1.1,10,10,8,0,146,2.0,97.0
2026-08-10 11:00:00+00:00,55.38,103.14,1.41,131.68,429.76,1.84,1.57,35.6,54,959.1,3.8,11,10,8,0,150,4.0,102.0
2026-08-10 12:00:00+00:00,56.77,102.38,2.03,131.27,450.37,2.02,1.9,35.1,57,958.6,7.4,12,10,8,0,152,2.0,109.0
2026-08-10 13:00:00+00:00,58.54,101.62,3.46,127.05,484.91,2.1,2.56,33.6,67,958.7,8.1,13,10,8,0,153,1.0,118.0
2026-08-10 14:00:00+00:00,60.42,100.96,5.29,118.61,526.31,2.06,3.44,32.4,71,958.8,8.1,14,10,8,0,154,1.0,129.0
2026-08-10 15:00:00+00:00,61.88,100.4,6.24,111.31,561.06,1.95,4.17,31.6,78,959.6,2.9,15,10,8,0,154,0.0,138.0
2026-08-10 16:00:00+00:00,62.05,97.81,6.83,103.66,583.43,1.75,4.73,30.9,83,960.4,1.6,16,10,8,0,154,0.0,146.0
2026-08-10 17:00:00+00:00,62.32,95.93,7.35,97.45,605.68,1.57,5.14,30.2,87,960.7,3.8,17,10,8,0,155,1.0,152.0
2026-08-10 18:00:00+00:00,62.23,94.5,7.53,93.87,619.29,1.43,5.2,30.4,87,960.0,4.7,18,10,8,0,154,-1.0,153.0
2026-08-10 19:00:00+00:00,61.96,92.86,7.98,88.44,628.48,1.25,5.26,29.6,89,960.2,4.8,19,10,8,0,154,0.0,154.0
2026-08-10 20:00:00+00:00,62.52,92.27,8.94,80.42,649.61,1.09,5.57,29.0,87,959.9,7.1,20,10,8,0,155,1.0,154.0
2026-08-10 21:00:00+00:00,63.01,91.84,9.57,74.66,667.71,0.99,5.69,28.5,86,959.8,5.2,21,10,8,0,155,0.0,155.0
2026-08-10 22:00:00+00:00,63.53,91.87,9.95,70.44,681.34,0.96,5.64,28.0,83,960.3,10.8,22,10,8,0,155,0.0,156.0
2026-08-10 23:00:00+00:00,64.27,92.95,10.09,68.37,693.78,0.98,5.57,26.8,83,961.3,14.1,23,10,8,0,156,1.0,156.0
2026-08-11 00:00:00+00:00,64.86,94.51,9.71,70.85,699.87,1.1,5.53,27.8,84,960.8,6.1,0,11,8,1,156,0.0,157.0
2026-08-11 01:00:00+00:00,64.59,95.75,8.81,77.75,693.18,1.34,5.59,27.8,87,961.5,2.6,1,11,8,1,156,0.0,157.0
2026-08-11 02:00:00+00:00,64.98,98.06,8.8,80.67,703.34,1.63,5.79,28.6,86,961.9,2.4,2,11,8,1,156,0.0,156.0
2026-08-11 03:00:00+00:00,65.93,102.18,8.13,87.95,709.98,2.11,5.67,30.1,78,962.6,3.7,3,11,8,1,156,0.0,156.0
2026-08-11 04:00:00+00:00,64.85,105.75,5.55,108.76,649.75,2.51,4.04,31.5,71,962.7,4.9,4,11,8,1,156,0.0,152.0
2026-08-11 05:00:00+00:00,64.49,107.38,3.8,121.79,599.35,2.52,3.09,32.7,67,963.0,3.2,5,11,8,1,156,0.0,146.0
2026-08-11 06:00:00+00:00,66.72,110.76,2.36,134.19,558.59,2.74,2.35,33.9,62,963.0,3.1,6,11,8,1,157,1.0,149.0
2026-08-11 07:00:00+00:00,62.31,112.01,1.06,137.06,443.02,3.47,0.7,34.5,60,962.6,2.3,7,11,8,1,155,-2.0,145.0
2026-08-11 08:00:00+00:00,58.7,110.74,0.85,133.23,377.62,3.16,0.33,35.0,58,961.7,1.5,8,11,8,1,153,-2.0,144.0
2026-08-11 09:00:00+00:00,56.61,107.93,0.82,131.64,351.61,2.85,0.22,36.0,53,961.1,1.9,9,11,8,1,152,-1.0,147.0
2026-08-11 10:00:00+00:00,56.86,108.07,0.97,132.04,346.99,2.72,0.27,36.2,53,960.3,1.3,10,11,8,1,152,0.0,151.0
2026-08-11 11:00:00+00:00,59.23,110.4,1.33,131.46,359.75,2.75,0.44,35.7,56,959.7,2.7,11,11,8,1,153,1.0,152.0
2026-08-11 12:00:00+00:00,61.01,111.83,1.87,130.32,378.7,2.73,0.69,36.1,52,959.7,1.7,12,11,8,1,154,1.0,152.0
2026-08-11 13:00:00+00:00,62.8,112.12,3.35,125.07,416.49,2.61,1.47,35.0,60,959.7,3.4,13,11,8,1,155,1.0,152.0
2026-08-11 14:00:00+00:00,64.61,111.63,5.35,116.17,466.45,2.45,2.58,33.1,72,959.5,5.5,14,11,8,1,156,1.0,152.0
2026-08-11 15:00:00+00:00,65.57,110.24,6.5,109.14,511.91,2.28,3.43,32.0,78,960.3,5.8,15,11,8,1,156,0.0,151.0
2026-08-11 16:00:00+00:00,64.18,104.82,6.93,103.23,545.31,2.03,3.93,31.2,81,961.0,6.5,16,11,8,1,155,-1.0,147.0
2026-08-11 17:00:00+00:00,61.89,98.23,6.78,100.88,576.03,1.83,4.1,30.6,82,961.6,5.1,17,11,8,1,154,-1.0,147.0
2026-08-11 18:00:00+00:00,58.86,91.14,6.2,101.38,598.6,1.69,4.0,30.6,83,961.2,5.2,18,11,8,1,153,-1.0,148.0
2026-08-11 19:00:00+00:00,53.71,82.51,4.64,107.61,600.62,1.63,3.29,28.7,90,961.6,4.8,19,11,8,1,146,-7.0,149.0
2026-08-11 20:00:00+00:00,52.11,78.42,4.81,104.1,625.49,1.57,3.49,27.7,89,962.0,12.6,20,11,8,1,142,-4.0,151.0
2026-08-11 21:00:00+00:00,51.22,75.85,5.08,99.23,653.25,1.59,3.71,25.2,96,963.3,14.8,21,11,8,1,140,-2.0,152.0
2026-08-11 22:00:00+00:00,50.53,73.48,5.43,93.65,678.47,1.66,3.81,25.3,95,964.2,6.2,22,11,8,1,138,-2.0,153.0
2026-08-11 23:00:00+00:00,50.41,71.66,5.81,88.77,705.35,1.67,3.71,25.4,95,964.5,8.2,23,11,8,1,138,0.0,153.0
2026-08-12 00:00:00+00:00,50.31,69.98,6.09,84.9,734.33,1.63,3.43,24.5,99,964.9,7.2,0,12,8,2,137,-1.0,153.0
2026-08-12 01:00:00+00:00,49.7,67.4,6.19,80.64,756.58,1.73,2.94,25.0,96,965.8,4.2,1,12,8,2,136,-1.0,153.0
2026-08-12 02:00:00+00:00,49.39,65.66,6.56,77.6,787.56,1.91,2.63,25.4,93,966.4,6.2,2,12,8,2,135,-1.0,153.0
2026-08-12 03:00:00+00:00,48.72,64.15,6.61,78.63,816.04,2.07,2.38,26.4,87,966.6,6.0,3,12,8,2,134,-1.0,153.0
2026-08-12 04:00:00+00:00,44.67,58.79,4.79,88.72,808.95,2.06,1.77,27.6,81,966.9,5.2,4,12,8,2,124,-10.0,145.0
2026-08-12 05:00:00+00:00,43.49,56.58,4.41,92.98,810.16,1.95,1.66,28.6,76,966.9,3.7,5,12,8,2,121,-3.0,143.0
2026-08-12 06:00:00+00:00,41.82,53.96,4.18,95.89,804.95,1.84,1.51,28.6,75,967.2,3.2,6,12,8,2,117,-4.0,149.0
2026-08-12 07:00:00+00:00,33.35,45.2,3.19,101.07,728.85,1.77,1.01,30.4,68,966.3,0.4,7,12,8,2,96,-21.0,149.0
2026-08-12 08:00:00+00:00,27.88,39.83,2.64,102.62,648.18,1.61,0.78,31.3,66,965.2,1.1,8,12,8,2,84,-12.0,147.0
2026-08-12 09:00:00+00:00,25.53,36.98,2.45,103.87,604.66,1.51,0.73,32.5,61,964.0,1.5,9,12,8,2,79,-5.0,148.0
2026-08-12 10:00:00+00:00,25.66,37.6,2.75,104.36,586.22,1.52,1.09,32.8,61,963.0,2.8,10,12,8,2,80,1.0,152.0
2026-08-12 11:00:00+00:00,27.88,40.98,3.42,103.57,584.8,1.64,1.77,32.8,62,961.8,3.4,11,12,8,2,84,4.0,153.0
2026-08-12 12:00:00+00:00,30.31,44.48,4.24,103.9,587.07,1.77,2.43,32.5,62,961.9,1.3,12,12,8,2,89,5.0,153.0
2026-08-12 13:00:00+00:00,33.33,48.7,6.91,97.93,623.4,1.88,3.75,31.5,68,961.6,3.4,13,12,8,2,96,7.0,154.0
2026-08-12 14:00:00+00:00,36.54,53.51,10.1,85.6,675.14,1.89,5.06,29.8,83,961.9,2.0,14,12,8,2,104,8.0,155.0
2026-08-12 15:00:00+00:00,39.5,58.29,11.91,75.43,717.77,1.83,5.96,28.9,86,962.5,4.3,15,12,8,2,111,7.0,156.0
2026-08-12 16:00:00+00:00,42.11,62.36,12.93,67.74,747.64,1.71,6.61,28.6,88,963.6,1.5,16,12,8,2,117,6.0,156.0
2026-08-12 17:00:00+00:00,44.71,66.45,13.58,61.88,776.88,1.64,7.29,28.3,89,964.5,0.7,17,12,8,2,124,7.0,157.0
2026-08-12 18:00:00+00:00,46.73,70.09,14.08,57.06,796.36,1.58,7.72,28.6,88,964.3,2.3,18,12,8,2,129,5.0,157.0
2026-08-12 19:00:00+00:00,47.89,72.59,14.22,52.95,796.48,1.48,7.77,28.0,91,964.5,4.9,19,12,8,2,132,3.0,157.0
2026-08-12 20:00:00+00:00,49.44,75.09,14.68,47.22,807.43,1.32,7.74,27.6,93,964.7,2.4,20,12,8,2,135,3.0,157.0
2026-08-12 21:00:00+00:00,51.08,77.51,15.14,41.61,822.57,1.17,7.61,27.5,94,964.9,1.2,21,12,8,2,139,4.0,157.0
2026-08-12 22:00:00+00:00,52.42,79.61,15.58,36.25,836.11,1.05,7.37,27.4,94,964.7,2.0,22,12,8,2,143,4.0,157.0
2026-08-12 23:00:00+00:00,53.74,81.91,16.09,31.86,851.99,0.97,7.2,27.4,93,964.7,2.1,23,12,8,2,146,3.0,157.0
2026-08-13 00:00:00+00:00,55.1,84.26,16.66,28.35,870.55,0.94,7.09,27.6,90,964.8,3.8,0,13,8,3,149,3.0,157.0
2026-08-13 01:00:00+00:00,55.77,85.79,16.96,25.92,885.39,0.93,6.97,27.3,91,965.0,1.8,1,13,8,3,151,2.0,157.0
2026-08-13 02:00:00+00:00,56.12,87.13,16.65,25.46,907.02,1.01,7.02,28.4,89,965.0,1.0,2,13,8,3,151,0.0,157.0
2026-08-13 03:00:00+00:00,56.88,89.33,14.77,32.95,928.35,1.21,7.12,30.1,78,965.0,1.0,3,13,8,3,152,1.0,158.0
2026-08-13 04:00:00+00:00,47.04,82.34,6.3,83.99,585.39,1.68,2.84,31.7,70,964.9,0.5,4,13,8,3,129,-23.0,153.0
2026-08-13 05:00:00+00:00,44.58,77.28,4.68,94.07,517.82,1.41,2.06,33.0,65,964.4,1.1,5,13,8,3,123,-6.0,152.0
2026-08-13 06:00:00+00:00,43.99,75.12,3.56,101.15,480.52,1.49,1.6,34.0,61,964.6,3.1,6,13,8,3,122,-1.0,153.0
2026-08-13 07:00:00+00:00,39.9,70.09,1.64,112.47,417.48,1.8,0.81,34.9,58,963.6,3.4,7,13,8,3,112,-10.0,152.0
2026-08-13 08:00:00+00:00,37.31,65.58,1.5,113.07,398.93,1.68,0.8,35.6,56,962.8,3.6,8,13,8,3,105,-7.0,145.0
2026-08-13 09:00:00+00:00,35.17,61.57,1.66,112.0,394.92,1.7,0.86,36.1,52,961.9,3.5,9,13,8,3,100,-5.0,141.0
2026-08-13 10:00:00+00:00,34.04,60.05,1.94,111.31,397.72,1.87,0.98,36.4,50,960.9,1.8,10,13,8,3,97,-3.0,141.0
2026-08-13 11:00:00+00:00,35.73,63.69,2.28,110.49,405.59,2.26,1.18,36.2,51,960.3,4.3,11,13,8,3,102,5.0,146.0
2026-08-13 12:00:00+00:00,38.58,69.21,2.74,110.17,415.16,2.67,1.34,35.5,55,959.8,10.9,12,13,8,3,109,7.0,147.0
2026-08-13 13:00:00+00:00,42.52,76.02,4.54,104.2,442.65,2.92,2.06,33.7,63,959.8,9.8,13,13,8,3,118,9.0,149.0
2026-08-13 14:00:00+00:00,46.74,82.68,7.28,92.74,484.58,2.92,3.25,32.6,70,959.9,6.6,14,13,8,3,129,11.0,151.0
2026-08-13 15:00:00+00:00,50.59,88.77,8.92,84.1,521.74,2.78,4.27,31.7,76,960.5,5.0,15,13,8,3,138,9.0,152.0
2026-08-13 16:00:00+00:00,53.64,93.13,9.78,78.25,547.27,2.53,4.93,30.9,82,961.3,6.2,16,13,8,3,146,8.0,152.0
2026-08-13 17:00:00+00:00,56.56,97.19,10.01,75.21,568.24,2.36,5.18,30.2,83,961.7,5.7,17,13,8,3,152,6.0,152.0
2026-08-13 18:00:00+00:00,58.97,100.1,9.98,73.06,578.4,2.3,5.14,30.7,80,961.1,5.1,18,13,8,3,153,1.0,152.0
2026-08-13 19:00:00+00:00,60.4,101.27,9.73,70.14,572.59,2.29,4.87,30.0,83,961.3,4.1,19,13,8,3,154,1.0,152.0
2026-08-13 20:00:00+00:00,61.92,102.7,9.71,66.05,571.94,2.17,4.73,29.5,84,961.0,6.1,20,13,8,3,154,0.0,152.0
2026-08-13 21:00:00+00:00,63.24,104.17,9.62,62.15,571.5,2.07,4.48,28.9,84,960.8,6.0,21,13,8,3,155,1.0,152.0
2026-08-13 22:00:00+00:00,64.26,105.15,9.73,57.7,570.76,1.91,4.15,27.5,86,961.1,10.2,22,13,8,3,156,1.0,151.0
2026-08-13 23:00:00+00:00,65.5,106.2,10.18,52.89,578.49,1.73,3.82,25.5,95,961.7,12.1,23,13,8,3,156,0.0,152.0
2026-08-14 00:00:00+00:00,66.48,106.76,10.62,49.03,589.32,1.61,3.51,28.5,86,960.8,8.4,0,14,8,4,157,1.0,152.0
2026-08-14 01:00:00+00:00,66.2,105.96,10.82,46.17,596.18,1.51,3.39,27.3,89,961.3,9.7,1,14,8,4,157,0.0,151.0
2026-08-14 02:00:00+00:00,65.97,106.66,11.0,44.46,606.25,1.6,3.79,26.3,95,962.6,3.7,2,14,8,4,156,-1.0,500.0
2026-08-14 03:00:00+00:00,66.15,109.61,9.57,49.89,600.1,2.01,3.97,27.2,92,962.9,3.0,3,14,8,4,156,0.0,150.0
2026-08-14 04:00:00+00:00,56.78,101.67,3.37,92.72,387.47,3.21,0.9,28.6,82,963.2,4.2,4,14,8,4,152,-4.0,147.0
2026-08-14 05:00:00+00:00,53.65,94.95,2.13,104.95,344.47,2.9,0.58,30.7,75,963.6,4.3,5,14,8,4,146,-6.0,152.0
2026-08-14 06:00:00+00:00,54.83,95.27,1.67,111.58,337.43,2.87,0.52,31.0,73,963.6,6.7,6,14,8,4,149,3.0,156.0
2026-08-14 07:00:00+00:00,53.5,90.03,1.38,116.03,332.19,2.88,0.39,31.5,72,963.7,1.2,7,14,8,4,145,-4.0,155.0
2026-08-14 08:00:00+00:00,53.16,85.67,1.29,118.82,337.17,2.63,0.49,32.5,69,962.7,1.3,8,14,8,4,144,-1.0,152.0
2026-08-14 09:00:00+00:00,54.38,85.6,1.27,122.52,341.26,2.48,0.65,33.4,66,962.4,5.9,9,14,8,4,147,3.0,152.0
2026-08-14 10:00:00+00:00,56.19,87.56,1.49,125.51,346.42,2.43,1.01,33.8,65,961.6,9.8,10,14,8,4,151,4.0,152.0
2026-08-14 11:00:00+00:00,57.11,88.8,2.02,125.95,353.61,2.45,1.54,33.5,67,961.2,12.1,11,14,8,4,152,1.0,152.0
2026-08-14 12:00:00+00:00,57.01,89.12,2.85,124.03,363.91,2.53,2.07,34.3,65,961.0,10.1,12,14,8,4,152,0.0,151.0
2026-08-14 13:00:00+00:00,57.02,90.2,4.06,120.15,381.19,2.61,2.56,33.1,72,960.9,12.9,13,14,8,4,152,0.0,151.0
2026-08-14 14:00:00+00:00,56.87,91.07,5.01,114.5,398.06,2.61,2.77,31.7,74,961.3,15.7,14,14,8,4,152,0.0,152.0
2026-08-14 15:00:00+00:00,55.94,90.28,5.01,111.88,409.18,2.55,2.77,29.4,74,962.3,18.4,15,14,8,4,151,-1.0,153.0
2026-08-14 16:00:00+00:00,54.19,86.83,4.72,109.81,420.55,2.33,2.72,25.8,86,963.7,14.5,16,14,8,4,147,-4.0,153.0
2026-08-14 17:00:00+00:00,54.15,84.75,4.72,107.6,445.82,2.07,2.9,25.8,87,964.1,13.1,17,14,8,4,147,0.0,152.0
2026-08-14 18:00:00+00:00,54.73,83.73,4.66,106.32,470.07,1.86,2.98,27.9,81,963.4,3.2,18,14,8,4,148,1.0,152.0
2026-08-14 19:00:00+00:00,54.98,81.69,4.71,102.85,486.32,1.71,2.86,27.3,87,963.4,0.4,19,14,8,4,149,1.0,149.0
2026-08-14 20:00:00+00:00,56.3,80.34,4.92,99.06,510.35,1.53,2.59,27.0,88,963.2,4.2,20,14,8,4,151,2.0,146.0
2026-08-14 21:00:00+00:00,57.84,79.39,4.96,96.11,534.06,1.38,2.26,26.9,88,962.9,4.8,21,14,8,4,152,1.0,144.0
2026-08-14 22:00:00+00:00,58.6,78.77,4.88,93.11,547.91,1.25,2.04,26.8,89,962.9,4.3,22,14,8,4,153,1.0,142.0
2026-08-14 23:00:00+00:00,59.4,79.76,4.85,91.12,563.34,1.15,1.96,26.5,90,962.7,2.9,23,14,8,4,153,0.0,139.0
2026-08-15 00:00:00+00:00,59.91,80.98,4.88,89.31,578.57,1.07,1.97,27.1,95,963.2,2.3,0,15,8,5,153,0.0,136.0
2026-08-15 01:00:00+00:00,59.56,81.48,4.77,87.73,589.5,1.02,2.02,26.2,98,963.8,9.8,1,15,8,5,153,0.0,131.0
2026-08-15 02:00:00+00:00,58.9,81.84,4.88,85.74,600.26,1.03,2.22,26.2,95,964.5,8.0,2,15,8,5,153,0.0,129.0
2026-08-15 03:00:00+00:00,58.41,82.73,4.78,86.42,609.21,1.1,2.5,27.4,85,965.2,5.2,3,15,8,5,153,0.0,128.0
2026-08-15 04:00:00+00:00,53.37,85.49,2.63,105.6,518.96,1.81,1.53,28.7,76,965.6,5.3,4,15,8,5,145,-8.0,115.0
2026-08-15 05:00:00+00:00,52.59,88.01,1.74,115.24,474.63,2.01,1.24,30.7,68,965.9,1.4,5,15,8,5,143,-2.0,114.0
2026-08-15 06:00:00+00:00,55.09,91.14,1.34,122.62,462.29,2.05,1.17,32.4,61,965.3,3.6,6,15,8,5,149,6.0,121.0
2026-08-15 07:00:00+00:00,54.94,92.75,1.04,125.72,418.29,2.19,0.86,32.4,62,964.8,5.5,7,15,8,5,149,0.0,127.0
2026-08-15 08:00:00+00:00,53.99,92.27,0.93,123.8,374.86,2.24,0.66,32.7,63,963.9,4.9,8,15,8,5,147,-2.0,130.0
2026-08-15 09:00:00+00:00,54.73,92.51,0.94,122.71,358.0,2.23,0.6,33.2,61,963.0,7.1,9,15,8,5,148,1.0,130.0
2026-08-15 10:00:00+00:00,56.62,94.11,1.21,122.57,356.0,2.27,0.87,34.0,59,961.8,4.6,10,15,8,5,152,4.0,134.0
2026-08-15 11:00:00+00:00,58.8,96.53,1.69,122.61,359.28,2.34,1.45,34.0,60,961.0,6.6,11,15,8,5,153,1.0,137.0
2026-08-15 12:00:00+00:00,60.29,99.08,2.36,122.74,361.69,2.4,2.06,34.1,60,960.5,9.3,12,15,8,5,153,0.0,139.0
2026-08-15 13:00:00+00:00,61.96,102.86,3.89,118.77,374.83,2.43,3.02,32.7,68,960.4,9.4,13,15,8,5,154,1.0,141.0
2026-08-15 14:00:00+00:00,63.72,106.84,5.63,109.34,396.18,2.38,3.98,31.4,73,960.5,8.1,14,15,8,5,155,1.0,146.0
2026-08-15 15:00:00+00:00,65.22,110.46,6.53,100.33,413.85,2.27,4.51,30.8,77,960.5,5.5,15,15,8,5,156,1.0,151.0
2026-08-15 16:00:00+00:00,66.0,112.6,7.11,92.42,425.75,2.06,4.69,29.9,82,961.3,4.9,16,15,8,5,156,0.0,152.0
2026-08-15 17:00:00+00:00,66.89,114.75,7.57,86.22,438.27,1.88,4.87,29.3,85,961.8,4.8,17,15,8,5,157,1.0,152.0
2026-08-15 18:00:00+00:00,67.56,116.58,7.96,80.58,447.34,1.72,4.94,29.8,84,961.2,5.9,18,15,8,5,157,0.0,153.0
2026-08-15 19:00:00+00:00,67.45,117.15,8.29,74.8,447.84,1.57,4.87,29.2,83,961.1,7.3,19,15,8,5,157,0.0,153.0
2026-08-15 20:00:00+00:00,67.35,117.98,8.56,69.8,446.85,1.47,4.87,28.7,83,960.9,5.5,20,15,8,5,157,0.0,152.0
2026-08-15 21:00:00+00:00,67.0,119.11,8.64,66.36,442.03,1.44,4.87,28.2,85,960.6,3.1,21,15,8,5,157,0.0,151.0
2026-08-15 22:00:00+00:00,66.49,120.18,8.66,63.34,434.44,1.43,4.88,27.8,86,960.4,3.2,22,15,8,5,157,0.0,146.0
2026-08-15 23:00:00+00:00,67.05,121.29,9.21,58.2,443.46,1.36,5.09,27.8,87,960.5,1.4,23,15,8,5,157,0.0,142.0
2026-08-16 00:00:00+00:00,67.76,121.92,9.87,53.52,456.89,1.3,5.35,27.0,97,960.7,3.9,0,16,8,6,157,0.0,139.0
2026-08-16 01:00:00+00:00,67.87,121.1,10.38,48.88,469.47,1.25,5.51,26.3,97,961.3,12.0,1,16,8,6,157,0.0,134.0
2026-08-16 02:00:00+00:00,67.99,121.15,10.71,44.89,488.91,1.21,5.42,26.8,93,961.6,5.4,2,16,8,6,157,0.0,129.0
2026-08-16 03:00:00+00:00,68.46,122.75,9.6,46.47,507.3,1.26,5.32,28.2,84,961.8,1.0,3,16,8,6,158,1.0,127.0
2026-08-16 04:00:00+00:00,58.71,130.42,3.2,84.47,331.79,3.25,1.71,29.8,77,961.9,2.8,4,16,8,6,153,-5.0,130.0
2026-08-16 05:00:00+00:00,56.9,127.51,1.81,97.22,291.55,3.38,1.08,31.4,72,961.6,2.4,5,16,8,6,152,-1.0,132.0
2026-08-16 06:00:00+00:00,58.78,127.05,1.31,104.87,281.92,3.28,0.97,32.7,66,961.8,4.0,6,16,8,6,153,1.0,140.0
2026-08-16 07:00:00+00:00,57.11,122.75,0.98,109.83,260.38,3.16,0.72,33.6,63,961.3,4.3,7,16,8,6,152,-1.0,141.0
2026-08-16 08:00:00+00:00,53.21,114.06,0.81,111.44,236.42,2.85,0.54,34.3,59,960.8,5.4,8,16,8,6,145,-7.0,142.0
2026-08-16 09:00:00+00:00,51.64,109.63,0.77,111.85,224.89,2.69,0.49,35.1,53,960.1,6.9,9,16,8,6,141,-4.0,144.0
2026-08-16 10:00:00+00:00,51.94,109.56,0.88,112.29,222.15,2.66,0.59,35.2,52,959.5,7.4,10,16,8,6,141,0.0,146.0
2026-08-16 11:00:00+00:00,53.74,113.0,1.17,110.96,226.06,2.74,0.86,34.9,54,959.0,9.4,11,16,8,6,146,5.0,149.0
2026-08-16 12:00:00+00:00,54.36,115.38,1.6,108.88,229.26,2.79,1.12,34.8,56,958.9,15.0,12,16,8,6,147,1.0,500.0
2026-08-16 13:00:00+00:00,54.95,117.05,3.01,102.54,244.75,2.71,1.93,33.8,63,958.9,11.0,13,16,8,6,149,2.0,151.0
2026-08-16 14:00:00+00:00,55.84,118.13,5.01,93.33,270.87,2.55,3.06,32.3,69,959.2,8.8,14,16,8,6,151,2.0,152.0
2026-08-16 15:00:00+00:00,56.68,119.29,6.35,86.41,294.47,2.41,3.98,31.4,72,959.9,5.5,15,16,8,6,152,1.0,152.0
2026-08-16 16:00:00+00:00,56.68,118.77,7.29,80.52,312.18,2.24,4.7,30.6,76,960.9,4.3,16,16,8,6,152,0.0,148.0
2026-08-16 17:00:00+00:00,57.08,119.31,8.05,75.81,329.64,2.08,5.17,30.0,78,961.5,6.0,17,16,8,6,152,0.0,145.0
2026-08-16 18:00:00+00:00,57.51,120.18,8.73,71.36,343.78,1.93,5.43,30.6,76,960.9,5.6,18,16,8,6,152,0.0,141.0
2026-08-16 19:00:00+00:00,57.42,120.04,9.29,66.36,351.79,1.75,5.53,30.0,77,960.6,3.7,19,16,8,6,152,0.0,137.0
2026-08-16 20:00:00+00:00,57.35,120.03,9.74,61.68,357.75,1.61,5.63,29.4,79,960.5,8.5,20,16,8,6,152,0.0,134.0
2026-08-16 21:00:00+00:00,56.99,120.35,9.78,58.58,357.38,1.54,5.51,26.5,90,961.2,16.6,21,16,8,6,152,0.0,132.0
2026-08-16 22:00:00+00:00,56.38,120.91,9.35,57.58,349.52,1.54,5.12,25.8,94,961.7,8.3,22,16,8,6,151,-1.0,128.0
2026-08-16 23:00:00+00:00,56.49,121.52,9.34,55.71,352.01,1.52,4.99,25.4,98,961.4,6.7,23,16,8,6,152,1.0,125.0
2026-08-17 00:00:00+00:00,56.61,122.39,9.16,54.99,355.38,1.58,4.97,26.2,98,960.9,5.6,0,17,8,0,152,0.0,123.0
2026-08-17 01:00:00+00:00,55.91,120.53,8.76,54.71,356.31,1.69,5.03,26.1,97,961.3,2.6,1,17,8,0,151,-1.0,119.0
2026-08-17 02:00:00+00:00,55.48,118.0,8.77,53.23,368.52,1.73,4.69,26.6,97,961.6,2.3,2,17,8,0,500,349.0,114.0
2026-08-17 03:00:00+00:00,55.28,116.76,8.21,53.92,382.19,1.8,4.26,28.1,86,962.0,2.3,3,17,8,0,150,-350.0,111.0
2026-08-17 04:00:00+00:00,54.11,118.34,5.92,62.97,352.8,2.27,3.52,29.7,77,962.3,1.8,4,17,8,0,147,-3.0,104.0
2026-08-17 05:00:00+00:00,56.73,121.48,4.37,74.99,344.14,2.45,3.33,30.8,73,962.3,2.7,5,17,8,0,152,5.0,106.0
2026-08-17 06:00:00+00:00,64.94,129.86,2.9,92.84,334.87,2.55,3.1,32.3,66,962.7,4.1,6,17,8,0,156,4.0,118.0
2026-08-17 07:00:00+00:00,62.28,129.09,1.4,103.53,268.72,2.94,1.54,33.0,64,961.8,4.0,7,17,8,0,155,-1.0,127.0
2026-08-17 08:00:00+00:00,58.26,120.99,1.0,106.28,238.99,2.71,0.99,33.9,61,961.3,4.2,8,17,8,0,152,-3.0,133.0
2026-08-17 09:00:00+00:00,57.06,117.2,0.94,108.34,230.65,2.56,0.88,34.7,59,960.7,4.3,9,17,8,0,152,0.0,139.0
2026-08-17 10:00:00+00:00,57.1,116.72,1.04,110.73,230.14,2.53,0.95,35.3,56,960.2,3.2,10,17,8,0,152,0.0,144.0
2026-08-17 11:00:00+00:00,57.16,115.61,1.37,111.36,233.73,2.57,1.2,35.7,52,959.7,3.5,11,17,8,0,152,0.0,144.0
2026-08-17 12:00:00+00:00,56.33,113.1,1.92,110.23,238.22,2.61,1.46,34.9,60,959.5,9.4,12,17,8,0,151,-1.0,141.0
2026-08-17 13:00:00+00:00,56.44,112.83,3.0,106.74,250.08,2.59,1.92,33.5,70,959.5,9.2,13,17,8,0,151,0.0,140.0
2026-08-17 14:00:00+00:00,57.88,114.72,4.28,101.7,268.58,2.54,2.58,31.8,78,959.9,7.8,14,17,8,0,152,1.0,142.0
2026-08-17 15:00:00+00:00,58.73,116.02,5.01,97.09,284.09,2.46,3.14,30.9,80,960.6,6.3,15,17,8,0,153,1.0,142.0
2026-08-17 16:00:00+00:00,58.41,115.04,5.44,92.46,294.27,2.31,3.55,30.3,83,961.4,3.7,16,17,8,0,153,0.0,141.0
2026-08-17 17:00:00+00:00,57.77,113.91,5.76,88.73,303.89,2.18,3.86,29.6,86,962.2,4.6,17,17,8,0,152,-1.0,140.0
2026-08-17 18:00:00+00:00,56.64,112.56,6.0,85.41,309.62,2.08,4.02,28.7,87,961.8,7.1,18,17,8,0,152,0.0,139.0
